UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
forlynnn,@cerdial,2024-01-18T12:55:18.000Z,"harus di usut sampai tuntas si kasus ini, melibatkan para caleg yang akan di pilih oleh masyarakat
#PPATKdukungPemiluBersih",,,
Beth Knight,@BethKni29313170,2024-01-18T14:30:38.000Z,"aku pokoknya dukung ppatk agar pemilu 2024 bisa bersih 
#PPATKdukungPemiluBersih",,,
-,@jelajahiduniamu,2024-01-18T13:36:13.000Z,Dih jangan bikin malu deh negara demokrasi kayak indonesia ada yang curang saat pemilu nanti #PPATKdukungPemiluBersih,,,
puput,@pnkflaming0,2024-01-18T11:33:32.000Z,makin kesini makin keren aja #PPATKdukungPemiluBersih,,,
Suka Makan Mochi,@syf_buzz,2024-01-18T12:44:28.000Z,"parah nih harus segera di atasin, kita wujudkan pemilu bersih dan damai #PPATKdukungPemiluBersih",,,
izy,@izeazyy,2024-01-18T11:42:41.000Z,ini harus diusut tuntas! #PPATKdukungPemiluBersih,,,
fanalog__,@fanalog1,2024-01-18T16:07:57.000Z,"Harus dukung dong #PPATKdukungPemiluBersih, jangan sampai udah 'jadi' baru terbongkar semuanya",,,
fujamaharani67,@fujamaharani67,2024-01-18T13:24:02.000Z,Jadi pemimpin tuh memang harus yang bersih dan pastinya masyarakat sejahtera #PPATKdukungPemiluBersih,,,
nara the sheep,@siomayypedes,2024-01-18T11:50:24.000Z,"ayo harus diusut betul betul pak pemilu 2024 harus berjalan dengan bersih
#PPATKdukungPemiluBersih",,,
ꕤ,@winwinmyboyfie,2024-01-18T11:33:43.000Z,"ngeri amat yaa jelang pemilu gini banyak temuan-temuan yang mengejutkan, jangan sampe dehh banyak kecurangan mending kita wujudkan pemilu bersih, aman dan nyaman #PPATKdukungPemiluBersih",,,
kaonashi,@lystesz,2024-01-18T11:48:33.000Z,"bahaya banget buat masa depan bangsa, usut tuntas sampe bersih ya pa jangan sampe ada korupsi diantara kita #PPATKdukungPemiluBersih",,,
piw,@kriisstaa_,2024-01-18T12:38:31.000Z,"keren nih, semoga PPATK bisa semakin cepat tanggap #PPATKdukungPemiluBersih",,,
Esa,@kopisiapaya,2024-01-18T12:45:10.000Z,"astaga hal kaya gini memang bahaya banget. semangat terus PPATK 
#PPATKdukungPemiluBersih",,,
Bila App Premium,@bilaappscorner,2024-01-18T11:39:01.000Z,mantap pak.. semoga pemilu kali ini bisa berjalan secara jujur dan adil.. miris banget sih liatnya kenapa banyak transaksi mencurigakan #PPATKdukungPemiluBersih,,,
a (taylor’s version),@scogurI,2024-01-18T11:40:02.000Z,ini harus segera di selidiki sih biar pemilu tahun ini berjalan dengan baik #PPATKdukungPemiluBersih,,,
☆,@haithqam,2024-01-18T11:31:23.000Z,waduh semoga pemilu dapat terlaksana dengan jujur dan bersih #PPATKdukungPemiluBersih,,,
Oky Setiawan,@oky_setiadongs,2024-01-18T11:48:59.000Z,"wih keren, bagus dong ini biar pemilu kita bersih dan adil harus sgra di laporkan kalo ada kecurangan.
#PPATKdukungPemiluBersih",,,
vio,@foroliverr,2024-01-18T12:38:49.000Z,"wah bahaya nih, wajib diselidiki ini mah biar pemilu nanti berjalan damai dan lancar
#PPATKdukungPemiluBersih",,,1.0
dominic,@arti_puspasari,2024-01-18T11:35:07.000Z,"Makin mengejutkan aja nih menjelang pemilu 2024, #PPATKdukungPemiluBersih semangat pak agar pemilu ini bersih tidak ada kecurangan",,,1.0
elsyaarai,@ignmre,2024-01-18T14:33:06.000Z,"keren nih kinerja dari ppatk yang menyelidiki banyaknya caleg melakukan kecurangan
#PPATKdukungPemiluBersih",,,
maryam,@StMry88,2024-01-18T11:46:40.000Z,hayolooo... yang pada nyaleg tiati... kita harus dukung #PPATKdukungPemiluBersih biar pemilu di negara kita ini bisa berjalan jujur dan adil. lanjutkan terus temuan nya pak...,,,
@@@,@@@,2024-01-18T12:53:10.000Z,"semoga setelah penyelidikan oleh ppatk tidak ada lagi transaksi yang mencurigakan dari para caleg ya
#PPATKdukungPemiluBersih",,,
Kenzo,@Kenzo834272422,2024-01-18T11:35:12.000Z,"waduh agak bahaya juga nih, harus segera diselediki si kalo gini #PPATKdukungPemiluBersih",,,
karinanana,@fovlly,2024-01-18T12:52:27.000Z,"aku sih dukung ppatk untuk menuju pemilu 2024 yang bersih tanpa kecurangan
#PPATKdukungPemiluBersih",,,
ch1ll,@upilllucuu,2024-01-18T11:50:55.000Z,semoga pemilu 2024 terlaksana tanpa kecurangan #PPATKdukungPemiluBersih,,,
Lala,@Laladipsii,2024-01-18T11:40:34.000Z,"wah temuan yg sangat mengejutkan, harus ditindaklanjuti supaya pemilu bersih dan damai #PPATKdukungPemiluBersih",,,
Kicku,@Kicku632,2024-01-18T11:32:11.000Z,"Semoga nanti bisa jujur dan adil 
mensukseskan pemilu 2024 
#PPATKdukungPemiluBersih",,,
Fiona Evelyn,@jenoegurlfiertr,2024-01-18T14:35:26.000Z,"wahhh lagi banyaknya ya caleg seperti ini, perlu di tangkap nih supaya kinerja pemerintahan tidak terganggu 
#PPATKdukungPemiluBersih",,,
dija,@taeaimo,2024-01-18T11:39:23.000Z,"diberantas harus semua transaksi mencurigakan supaya pemilu bersih aman dan damai
#PPATKdukungPemiluBersih",,,
dyah,@meowkiyowo,2024-01-18T11:35:55.000Z,salut atas kinerja ppatk sampai bisa menguak kasus transaksi mencurigakan ini. semoga pemilu 2024 tetap bisa berjalan dengan luber jurdil #PPATKdukungPemiluBersih,,,
bebanhidup,@bungsu_beban,2024-01-18T11:35:43.000Z,"keren nih ppatk, terus mengungkap kebenaran ya pak #PPATKdukungPemiluBersih",,,
Mylla ♡ Joki Enstars,@myllacious,2024-01-18T11:36:03.000Z,"baru tau banget nih, semoga pemilu tahun ini bersih dari segala kecurangan #PPATKdukungPemiluBersih",,,
baiqlah,@baiqlah_,2024-01-18T11:41:25.000Z,Semoga dengan adanya PPATK dapat meminimalisir adanya praktek transaksi mencurigakan agar bisa mewujudkan pemilu yang bersih #PPATKdukungPemiluBersih,,,
keii,@miyamureaw,2024-01-18T11:43:17.000Z,semoga pemilu tahun ini dan tahun tahun yang akan datang bisa bersih dari segala kecurangan. #PPATKdukungPemiluBersih,,,
lalafatmala288,@lalafatmala288,2024-01-18T11:33:47.000Z,"semangat terus utk menyukseskan pemilu yg bersih 
#PPATKdukungPemiluBersih",,,
naz,@minedumpies,2024-01-18T11:43:18.000Z,"nah yang kaya gini yang harusnya didukung demi pemilu yang bersih dan jujur, duku terus pokoknyaa semangat ppatk #PPATKDukungPemiluBersih",,,
alfa bann,@BannAlfa,2024-01-18T11:42:51.000Z,"hmm, gak nyangka ada aja caleg yg tega menodai demokrasi Indonesia. semoga pemilu kali ini bener² berjalan secara jujur dan transparan
 #PPATKdukungPemiluBersih",,,
dema,@telyras,2024-01-18T13:55:29.000Z,"transaksi para caleg yang mencurigakan harus diusut tuntas demi pemilu yang bersih 
#PPATKdukungPemiluBersih",,,
naww .𖥔 ݁ ˖,@04kilometros,2024-01-18T11:38:40.000Z,banyak bangettt ternyata hal-hal yang diluar nalar. sampe triliunan gilaaa. harus diusut tuntas nihh!! #PPATdukungPemiluBersih,,,
wulan,@wulants_,2024-01-18T11:48:07.000Z,"duh bisa bisanya masih ada transaksi mencurigakan kayak gini, ayolah kita bikin pemilu yang bersih dan adil kali ini aja
#PPATKdukungPemiluBersih",,,
ino,@lonelynoel_,2024-01-18T11:43:49.000Z,"Semoga saja pemilu 2024 ini terlaksana dengan jujur dan bersih, mantap untuk kepala PPATK #PPATKdukungPemiluBersih",,,
ineedmoney,@milarecently,2024-01-18T11:40:44.000Z,"terimakasih informasinya PPATK, kita jadi tau ternyata banyak caleg yang melakukan kecurangan
#PPATKdukungPemiluBersih",,1.0,
maheng,@mahatmaja1,2024-01-18T13:49:49.000Z,"bener, kita harus curiga terhadap para caleg #PPATKdukungPemiluBersih",,,
ruby rider,@cinnamonrolley,2024-01-18T11:41:27.000Z,"duh ngeri banget yaa, semoga bisa terselesaikan dan berjalan dengan baik #PPATKdukungPemiluBersih",,,1.0
Badai Hujan,@BadaiHujan889,2024-01-18T11:48:42.000Z,"bagus bgttt, semoga pemilu tahun ini bersih dehh #PPATKdukungPemiluBersih",,,
-,@akunuguya_,2024-01-18T11:34:02.000Z,"eh serem amat. ini harus diusut tuntas sih, pemilu harus bersih, jujur dong! #PPATKdukungPemiluBersih",,,
Ekadasa Putra,@ekadasapura,2024-01-18T12:36:35.000Z,"kalau untuk dapat kursi modalnya besar, nanti pas dapat kursi malah mikir balikin modal, jangan sampai deh kayak gitu #PPATKdukungPemiluBersih",,,
runafatia,@runafatia,2024-01-18T11:39:03.000Z,Semoga pemilunya aman dan tidak ada kecurangan #PPATKdukungPemiluBersih,,,
